created_at,entry_id,field1,field2,field3,field5,latitude,longitude,elevation,status
2025-09-09T10:51:00+00:00,26217,83.0,57.5,25.8,0.0,,,,
2025-09-09T10:54:00+00:00,26218,83.0,58.0,25.8,0.0,,,,
2025-09-09T10:57:00+00:00,26219,83.0,55.0,26.1,0.0,,,,
2025-09-09T11:00:00+00:00,26220,83.0,57.5,26.3,0.0,,,,
2025-09-09T11:03:00+00:00,26221,83.0,55.5,26.3,0.0,,,,
2025-09-09T11:06:00+00:00,26222,83.0,54.0,26.8,0.0,,,,
2025-09-09T11:09:00+00:00,26223,83.0,50.0,27.5,0.0,,,,
2025-09-09T11:12:00+00:00,26224,83.0,52.0,27.9,0.0,,,,
2025-09-09T11:15:00+00:00,26225,83.0,50.5,28.1,1.0,,,,
2025-09-09T11:18:00+00:00,26226,83.0,49.5,27.9,0.0,,,,
2025-09-09T11:21:00+00:00,26227,83.0,51.5,27.6,0.0,,,,
2025-09-09T11:24:00+00:00,26228,83.0,52.0,27.5,0.0,,,,
2025-09-09T11:27:00+00:00,26229,83.0,51.5,27.4,0.0,,,,
2025-09-09T11:30:00+00:00,26230,83.0,50.5,27.7,0.0,,,,
2025-09-09T11:33:00+00:00,26231,83.0,50.5,27.6,0.0,,,,
2025-09-09T11:36:00+00:00,26232,83.0,49.0,27.4,0.0,,,,
2025-09-09T11:39:00+00:00,26233,83.0,49.0,27.0,0.0,,,,
2025-09-09T11:42:00+00:00,26234,83.0,51.0,26.8,0.0,,,,
2025-09-09T11:45:00+00:00,26235,83.0,49.5,26.6,0.0,,,,
2025-09-09T11:48:00+00:00,26236,83.0,50.5,26.5,0.0,,,,
2025-09-09T11:51:00+00:00,26237,83.0,52.0,26.6,0.0,,,,
2025-09-09T11:54:00+00:00,26238,83.0,50.0,27.0,0.0,,,,
2025-09-09T11:57:00+00:00,26239,83.0,50.0,27.1,0.0,,,,
2025-09-09T12:00:00+00:00,26240,83.0,50.0,27.0,0.0,,,,
2025-09-09T12:03:00+00:00,26241,83.0,47.5,27.3,0.0,,,,
2025-09-09T12:06:00+00:00,26242,83.0,51.0,27.3,0.0,,,,
2025-09-09T12:09:00+00:00,26243,83.0,48.5,28.1,0.0,,,,
2025-09-09T12:12:00+00:00,26244,83.0,47.0,28.5,0.0,,,,
2025-09-09T12:15:00+00:00,26245,83.0,48.0,28.1,0.0,,,,
2025-09-09T12:18:00+00:00,26246,83.0,50.5,27.4,0.0,,,,
2025-09-09T12:21:00+00:00,26247,83.0,48.5,27.2,0.0,,,,
2025-09-09T12:24:00+00:00,26248,83.0,52.0,26.9,0.0,,,,
2025-09-09T12:27:00+00:00,26249,83.0,51.5,26.8,0.0,,,,
2025-09-09T12:30:00+00:00,26250,83.0,50.5,26.7,0.0,,,,
2025-09-09T12:33:00+00:00,26251,83.0,51.0,25.9,0.0,,,,
2025-09-09T12:36:00+00:00,26252,83.0,53.5,25.3,0.0,,,,
2025-09-09T12:39:00+00:00,26253,83.0,54.0,25.2,0.0,,,,
2025-09-09T12:42:00+00:00,26254,83.0,51.5,25.5,0.0,,,,
2025-09-09T12:45:00+00:00,26255,83.0,53.0,25.6,0.0,,,,
2025-09-09T12:48:00+00:00,26256,83.0,53.0,25.8,0.0,,,,
2025-09-09T12:51:00+00:00,26257,83.0,55.5,26.2,0.0,,,,
2025-09-09T12:54:00+00:00,26258,83.0,53.0,26.4,0.0,,,,
2025-09-09T12:57:00+00:00,26259,83.0,51.0,26.8,0.0,,,,
2025-09-09T13:00:00+00:00,26260,83.0,51.0,26.5,0.0,,,,
2025-09-09T13:03:00+00:00,26261,83.0,49.5,27.3,0.0,,,,
2025-09-09T13:06:00+00:00,26262,83.0,48.5,27.8,0.0,,,,
2025-09-09T13:09:00+00:00,26263,83.0,45.5,28.1,0.0,,,,
2025-09-09T13:12:00+00:00,26264,83.0,47.5,28.4,0.0,,,,
2025-09-09T13:14:59+00:00,26265,83.0,46.0,28.5,0.0,,,,
2025-09-09T13:17:59+00:00,26266,83.0,47.0,28.3,0.0,,,,
2025-09-09T13:20:59+00:00,26267,83.0,45.5,28.2,0.0,,,,
2025-09-09T13:23:59+00:00,26268,83.0,45.5,28.2,0.0,,,,
2025-09-09T13:26:59+00:00,26269,83.0,44.5,27.7,0.0,,,,
2025-09-09T13:29:59+00:00,26270,83.0,46.0,27.6,0.0,,,,
2025-09-09T13:32:59+00:00,26271,83.0,47.0,27.4,0.0,,,,
2025-09-09T13:35:59+00:00,26272,83.0,49.5,27.6,0.0,,,,
2025-09-09T13:38:59+00:00,26273,83.0,47.5,28.0,0.0,,,,
2025-09-09T13:41:59+00:00,26274,83.0,45.0,28.3,0.0,,,,
2025-09-09T13:44:59+00:00,26275,83.0,43.0,28.4,0.0,,,,
2025-09-09T13:47:59+00:00,26276,83.0,46.5,28.1,0.0,,,,
2025-09-09T13:50:59+00:00,26277,83.0,45.5,27.7,0.0,,,,
2025-09-09T13:53:59+00:00,26278,83.0,44.0,27.4,0.0,,,,
2025-09-09T13:56:59+00:00,26279,83.0,45.5,27.4,0.0,,,,
2025-09-09T13:59:59+00:00,26280,83.0,47.5,27.3,0.0,,,,
2025-09-09T14:02:59+00:00,26281,83.0,47.0,27.2,0.0,,,,
2025-09-09T14:05:59+00:00,26282,83.0,48.0,26.7,0.0,,,,
2025-09-09T14:08:59+00:00,26283,83.0,46.0,26.5,0.0,,,,
2025-09-09T14:11:59+00:00,26284,83.0,48.0,26.4,0.0,,,,
2025-09-09T14:14:59+00:00,26285,83.0,49.0,26.1,0.0,,,,
2025-09-09T14:17:59+00:00,26286,83.0,49.0,25.9,0.0,,,,
2025-09-09T14:20:59+00:00,26287,83.0,51.5,25.5,0.0,,,,
2025-09-09T14:23:59+00:00,26288,83.0,51.0,25.5,0.0,,,,
2025-09-09T14:26:59+00:00,26289,83.0,51.0,25.6,0.0,,,,
2025-09-09T14:29:59+00:00,26290,83.0,50.0,25.8,0.0,,,,
2025-09-09T14:32:59+00:00,26291,83.0,48.5,25.9,0.0,,,,
2025-09-09T14:35:59+00:00,26292,83.0,50.0,25.7,0.0,,,,
2025-09-09T14:38:59+00:00,26293,83.0,50.0,25.4,0.0,,,,
2025-09-09T14:41:59+00:00,26294,83.0,49.0,24.9,0.0,,,,
2025-09-09T14:44:59+00:00,26295,83.0,51.5,24.7,0.0,,,,
2025-09-09T14:47:59+00:00,26296,83.0,54.0,24.7,0.0,,,,
2025-09-09T14:50:59+00:00,26297,83.0,54.0,24.8,0.0,,,,
2025-09-09T14:53:59+00:00,26298,83.0,51.0,25.2,0.0,,,,
2025-09-09T14:56:59+00:00,26299,83.0,50.5,25.0,0.0,,,,
2025-09-09T14:59:59+00:00,26300,83.0,54.0,25.2,0.0,,,,
2025-09-09T15:02:59+00:00,26301,83.0,51.5,25.5,0.0,,,,
2025-09-09T15:05:59+00:00,26302,83.0,50.0,26.2,0.0,,,,
2025-09-09T15:08:59+00:00,26303,83.0,48.0,26.5,0.0,,,,
2025-09-09T15:11:59+00:00,26304,83.0,47.5,26.7,0.0,,,,
2025-09-09T15:14:59+00:00,26305,83.0,46.0,26.7,0.0,,,,
2025-09-09T15:17:59+00:00,26306,83.0,46.0,26.5,0.0,,,,
2025-09-09T15:20:59+00:00,26307,83.0,46.0,26.6,0.0,,,,
2025-09-09T15:23:59+00:00,26308,83.0,47.5,26.5,0.0,,,,
2025-09-09T15:26:59+00:00,26309,83.0,47.0,26.1,0.0,,,,
2025-09-09T15:29:59+00:00,26310,83.0,51.0,25.5,0.0,,,,
2025-09-09T15:32:59+00:00,26311,83.0,50.0,25.2,0.0,,,,
2025-09-09T15:35:59+00:00,26312,83.0,51.5,24.6,0.0,,,,
2025-09-09T15:38:59+00:00,26313,83.0,52.0,24.5,0.0,,,,
2025-09-09T15:41:59+00:00,26314,83.0,52.0,24.6,0.0,,,,
2025-09-09T15:44:59+00:00,26315,83.0,50.5,24.6,0.0,,,,
2025-09-09T15:47:59+00:00,26316,83.0,51.0,24.3,0.0,,,,
2025-09-09T15:50:59+00:00,26317,83.0,53.5,24.2,0.0,,,,
2025-09-09T15:53:59+00:00,26318,83.0,51.5,24.3,0.0,,,,
2025-09-09T15:56:59+00:00,26319,83.0,52.5,24.5,0.0,,,,
2025-09-09T15:59:59+00:00,26320,83.0,52.5,24.4,0.0,,,,
2025-09-09T16:02:59+00:00,26321,83.0,50.5,24.3,0.0,,,,
2025-09-09T16:05:59+00:00,26322,83.0,51.0,24.6,0.0,,,,
2025-09-09T16:08:59+00:00,26323,83.0,52.0,24.7,0.0,,,,
2025-09-09T16:11:59+00:00,26324,83.0,50.0,25.2,0.0,,,,
2025-09-09T16:14:59+00:00,26325,83.0,48.5,25.4,0.0,,,,
2025-09-09T16:17:59+00:00,26326,83.0,49.5,25.0,0.0,,,,
2025-09-09T16:20:59+00:00,26327,83.0,50.5,24.6,0.0,,,,
2025-09-09T16:23:59+00:00,26328,83.0,50.5,24.1,0.0,,,,
2025-09-09T16:26:59+00:00,26329,83.0,52.5,23.6,0.0,,,,
2025-09-09T16:29:59+00:00,26330,83.0,55.0,23.6,0.0,,,,
2025-09-09T16:32:59+00:00,26331,83.0,53.5,23.4,0.0,,,,
2025-09-09T16:35:59+00:00,26332,83.0,55.5,23.3,0.0,,,,
2025-09-09T16:38:59+00:00,26333,83.0,56.0,23.2,0.0,,,,
2025-09-09T16:41:59+00:00,26334,83.0,54.0,23.1,0.0,,,,
2025-09-09T16:44:59+00:00,26335,83.0,55.5,22.9,0.0,,,,
2025-09-09T16:47:59+00:00,26336,83.0,54.5,22.8,0.0,,,,
2025-09-09T16:50:59+00:00,26337,83.0,55.5,22.8,0.0,,,,
2025-09-09T16:53:59+00:00,26338,83.0,56.5,22.5,0.0,,,,
2025-09-09T16:56:59+00:00,26339,83.0,56.5,22.2,0.0,,,,
2025-09-09T16:59:59+00:00,26340,83.0,57.0,22.1,0.0,,,,
2025-09-09T17:02:59+00:00,26341,83.0,57.5,22.2,0.0,,,,
2025-09-09T17:05:59+00:00,26342,83.0,58.5,22.3,0.0,,,,
2025-09-09T17:08:59+00:00,26343,83.0,59.0,22.3,0.0,,,,
2025-09-09T17:11:59+00:00,26344,83.0,57.5,22.2,0.0,,,,
2025-09-09T17:14:59+00:00,26345,83.0,59.5,22.1,0.0,,,,
2025-09-09T17:17:59+00:00,26346,83.0,59.5,21.9,0.0,,,,
2025-09-09T17:20:59+00:00,26347,83.0,59.0,21.6,0.0,,,,
2025-09-09T17:23:59+00:00,26348,83.0,59.5,21.5,0.0,,,,
2025-09-09T17:26:59+00:00,26349,83.0,61.5,21.5,0.0,,,,
2025-09-09T17:29:59+00:00,26350,83.0,62.0,21.2,0.0,,,,
2025-09-09T17:32:59+00:00,26351,83.0,61.0,21.2,0.0,,,,
2025-09-09T17:35:59+00:00,26352,83.0,62.0,21.1,0.0,,,,
2025-09-09T17:38:59+00:00,26353,83.0,61.5,20.9,0.0,,,,
2025-09-09T17:41:59+00:00,26354,83.0,60.5,20.9,0.0,,,,
2025-09-09T17:44:59+00:00,26355,83.0,62.0,20.8,0.0,,,,
2025-09-09T17:47:59+00:00,26356,83.0,62.0,20.6,0.0,,,,
2025-09-09T17:50:59+00:00,26357,83.0,62.0,20.5,0.0,,,,
2025-09-09T17:53:59+00:00,26358,83.0,62.5,20.4,0.0,,,,
2025-09-09T17:56:59+00:00,26359,83.0,63.5,20.3,0.0,,,,
2025-09-09T17:59:59+00:00,26360,83.0,64.5,20.2,0.0,,,,
2025-09-09T18:02:59+00:00,26361,83.0,64.5,20.0,0.0,,,,
2025-09-09T18:05:59+00:00,26362,83.0,65.5,19.9,0.0,,,,
2025-09-09T18:08:59+00:00,26363,83.0,66.0,19.8,0.0,,,,
2025-09-09T18:11:59+00:00,26364,83.0,66.5,19.7,0.0,,,,
2025-09-09T18:14:59+00:00,26365,83.0,68.5,19.5,0.0,,,,
2025-09-09T18:17:59+00:00,26366,83.0,66.5,19.5,0.0,,,,
2025-09-09T18:20:59+00:00,26367,83.0,67.5,19.5,0.0,,,,
2025-09-09T18:23:59+00:00,26368,83.0,67.5,19.4,0.0,,,,
2025-09-09T18:26:59+00:00,26369,83.0,69.5,19.4,0.0,,,,
2025-09-09T18:29:59+00:00,26370,83.0,69.0,19.3,0.0,,,,
2025-09-09T18:32:59+00:00,26371,83.0,68.5,19.2,0.0,,,,
2025-09-09T18:35:59+00:00,26372,83.0,69.0,19.3,0.0,,,,
2025-09-09T18:38:59+00:00,26373,83.0,68.5,19.1,0.0,,,,
2025-09-09T18:41:59+00:00,26374,83.0,68.5,19.1,0.0,,,,
2025-09-09T18:44:59+00:00,26375,83.0,68.0,19.0,0.0,,,,
2025-09-09T18:47:59+00:00,26376,83.0,68.5,19.0,0.0,,,,
2025-09-09T18:50:59+00:00,26377,83.0,67.5,19.0,0.0,,,,
2025-09-09T18:53:59+00:00,26378,83.0,68.5,18.9,0.0,,,,
2025-09-09T18:56:59+00:00,26379,83.0,68.5,18.9,0.0,,,,
2025-09-09T18:59:59+00:00,26380,83.0,69.0,18.9,0.0,,,,
2025-09-09T19:02:59+00:00,26381,83.0,70.0,18.8,0.0,,,,
2025-09-09T19:05:59+00:00,26382,83.0,68.5,18.8,0.0,,,,
2025-09-09T19:08:59+00:00,26383,83.0,71.5,18.8,0.0,,,,
2025-09-09T19:11:59+00:00,26384,83.0,72.5,18.6,0.0,,,,
2025-09-09T19:14:59+00:00,26385,83.0,73.5,18.5,0.0,,,,
2025-09-09T19:17:59+00:00,26386,83.0,73.0,18.5,0.0,,,,
2025-09-09T19:20:59+00:00,26387,83.0,73.5,18.5,0.0,,,,
2025-09-09T19:23:59+00:00,26388,83.0,73.5,18.3,0.0,,,,
2025-09-09T19:26:59+00:00,26389,83.0,74.0,18.3,0.0,,,,
2025-09-09T19:29:59+00:00,26390,83.0,74.0,18.2,0.0,,,,
2025-09-09T19:32:59+00:00,26391,83.0,74.5,18.1,0.0,,,,
2025-09-09T19:35:59+00:00,26392,83.0,75.0,18.2,0.0,,,,
2025-09-09T19:38:59+00:00,26393,83.0,75.0,18.1,0.0,,,,
2025-09-09T19:41:59+00:00,26394,83.0,75.0,18.0,0.0,,,,
2025-09-09T19:44:59+00:00,26395,83.0,75.0,17.9,0.0,,,,
2025-09-09T19:47:59+00:00,26396,83.0,75.5,17.8,0.0,,,,
2025-09-09T19:50:59+00:00,26397,83.0,76.0,17.7,0.0,,,,
2025-09-09T19:53:59+00:00,26398,83.0,76.0,17.6,0.0,,,,
2025-09-09T19:56:59+00:00,26399,83.0,76.0,17.6,0.0,,,,
2025-09-09T19:59:59+00:00,26400,83.0,76.5,17.6,0.0,,,,
2025-09-09T20:02:59+00:00,26401,83.0,76.0,17.6,0.0,,,,
2025-09-09T20:05:58+00:00,26402,83.0,76.5,17.5,0.0,,,,
2025-09-09T20:08:59+00:00,26403,83.0,77.0,17.4,0.0,,,,
2025-09-09T20:11:59+00:00,26404,83.0,77.5,17.3,0.0,,,,
2025-09-09T20:14:58+00:00,26405,83.0,77.5,17.2,0.0,,,,
2025-09-09T20:17:58+00:00,26406,83.0,78.0,17.3,0.0,,,,
2025-09-09T20:20:58+00:00,26407,83.0,77.5,17.1,0.0,,,,
2025-09-09T20:23:58+00:00,26408,83.0,77.5,17.1,0.0,,,,
2025-09-09T20:26:58+00:00,26409,83.0,78.0,17.0,0.0,,,,
2025-09-09T20:29:58+00:00,26410,83.0,78.0,17.0,0.0,,,,
2025-09-09T20:32:58+00:00,26411,83.0,78.0,17.0,0.0,,,,
2025-09-09T20:35:58+00:00,26412,83.0,78.0,16.9,0.0,,,,
2025-09-09T20:38:58+00:00,26413,83.0,78.0,16.9,0.0,,,,
2025-09-09T20:41:58+00:00,26414,83.0,78.0,16.8,0.0,,,,
2025-09-09T20:44:58+00:00,26415,83.0,78.5,16.9,0.0,,,,
2025-09-09T20:47:58+00:00,26416,83.0,78.5,16.8,0.0,,,,
2025-09-09T20:50:58+00:00,26417,83.0,78.5,16.8,0.0,,,,
2025-09-09T20:53:58+00:00,26418,83.0,79.0,16.6,0.0,,,,
2025-09-09T20:56:58+00:00,26419,83.0,79.0,16.7,0.0,,,,
2025-09-09T20:59:58+00:00,26420,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:02:58+00:00,26421,83.0,79.0,16.5,0.0,,,,
2025-09-09T21:05:58+00:00,26422,83.0,79.5,16.5,0.0,,,,
2025-09-09T21:08:58+00:00,26423,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:11:58+00:00,26424,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:14:58+00:00,26425,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:17:58+00:00,26426,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:20:58+00:00,26427,83.0,79.0,16.7,0.0,,,,
2025-09-09T21:23:58+00:00,26428,83.0,79.0,16.7,0.0,,,,
2025-09-09T21:26:58+00:00,26429,83.0,79.0,16.7,0.0,,,,
2025-09-09T21:29:58+00:00,26430,83.0,79.0,16.7,0.0,,,,
2025-09-09T21:32:58+00:00,26431,83.0,78.5,16.7,0.0,,,,
2025-09-09T21:35:58+00:00,26432,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:38:58+00:00,26433,83.0,79.0,16.7,0.0,,,,
2025-09-09T21:41:58+00:00,26434,83.0,79.5,16.6,0.0,,,,
2025-09-09T21:44:58+00:00,26435,83.0,79.0,16.6,0.0,,,,
2025-09-09T21:47:58+00:00,26436,83.0,80.0,16.7,0.0,,,,
2025-09-09T21:50:58+00:00,26437,83.0,80.0,16.6,0.0,,,,
2025-09-09T21:53:58+00:00,26438,83.0,80.0,16.7,0.0,,,,
2025-09-09T21:56:58+00:00,26439,83.0,80.5,16.6,0.0,,,,
2025-09-09T21:59:58+00:00,26440,83.0,80.0,16.5,0.0,,,,
2025-09-09T22:02:58+00:00,26441,83.0,80.5,16.6,0.0,,,,
2025-09-09T22:05:58+00:00,26442,83.0,80.5,16.5,0.0,,,,
2025-09-09T22:08:58+00:00,26443,83.0,80.5,16.5,0.0,,,,
2025-09-09T22:11:58+00:00,26444,83.0,81.0,16.5,0.0,,,,
2025-09-09T22:14:58+00:00,26445,83.0,81.0,16.4,0.0,,,,
2025-09-09T22:17:58+00:00,26446,83.0,81.0,16.5,0.0,,,,
2025-09-09T22:20:58+00:00,26447,83.0,81.0,16.5,0.0,,,,
2025-09-09T22:23:58+00:00,26448,83.0,81.0,16.4,0.0,,,,
2025-09-09T22:26:58+00:00,26449,83.0,81.5,16.4,0.0,,,,
2025-09-09T22:29:58+00:00,26450,83.0,81.5,16.4,0.0,,,,
2025-09-09T22:32:58+00:00,26451,83.0,81.5,16.2,0.0,,,,
2025-09-09T22:35:58+00:00,26452,83.0,82.0,16.3,0.0,,,,
2025-09-09T22:38:58+00:00,26453,83.0,82.0,16.2,0.0,,,,
2025-09-09T22:41:58+00:00,26454,83.0,82.0,16.3,0.0,,,,
2025-09-09T22:44:58+00:00,26455,83.0,82.0,16.2,0.0,,,,
2025-09-09T22:47:58+00:00,26456,83.0,82.5,16.2,0.0,,,,
2025-09-09T22:50:58+00:00,26457,83.0,82.5,16.3,0.0,,,,
2025-09-09T22:53:58+00:00,26458,83.0,82.0,16.3,0.0,,,,
2025-09-09T22:56:58+00:00,26459,83.0,82.0,16.3,0.0,,,,
2025-09-09T22:59:58+00:00,26460,83.0,82.0,16.3,0.0,,,,
2025-09-09T23:02:58+00:00,26461,83.0,82.0,16.4,0.0,,,,
2025-09-09T23:05:58+00:00,26462,83.0,81.5,16.4,0.0,,,,
2025-09-09T23:08:58+00:00,26463,83.0,81.5,16.4,0.0,,,,
2025-09-09T23:11:58+00:00,26464,83.0,82.0,16.3,0.0,,,,
2025-09-09T23:14:58+00:00,26465,83.0,82.0,16.4,0.0,,,,
2025-09-09T23:17:58+00:00,26466,83.0,81.5,16.3,0.0,,,,
2025-09-09T23:20:58+00:00,26467,83.0,81.5,16.3,0.0,,,,
2025-09-09T23:23:58+00:00,26468,83.0,81.5,16.2,0.0,,,,
2025-09-09T23:26:58+00:00,26469,83.0,81.5,16.2,0.0,,,,
2025-09-09T23:29:58+00:00,26470,83.0,81.5,16.2,0.0,,,,
2025-09-09T23:32:58+00:00,26471,83.0,81.5,16.1,0.0,,,,
2025-09-09T23:35:58+00:00,26472,83.0,81.5,16.1,0.0,,,,
2025-09-09T23:38:58+00:00,26473,83.0,81.5,16.1,0.0,,,,
2025-09-09T23:41:58+00:00,26474,83.0,81.5,16.1,0.0,,,,
2025-09-09T23:44:58+00:00,26475,83.0,81.5,15.9,0.0,,,,
2025-09-09T23:47:58+00:00,26476,83.0,82.0,15.9,0.0,,,,
2025-09-09T23:50:58+00:00,26477,83.0,82.5,15.8,0.0,,,,
2025-09-09T23:53:58+00:00,26478,83.0,83.0,15.8,0.0,,,,
2025-09-09T23:56:58+00:00,26479,83.0,82.5,15.7,0.0,,,,
2025-09-09T23:59:58+00:00,26480,83.0,83.5,15.7,0.0,,,,
2025-09-10T00:02:58+00:00,26481,83.0,83.0,15.7,0.0,,,,
