created_at,entry_id,field1,field2,field3,field5,latitude,longitude,elevation,status
2025-08-14T14:38:40+00:00,78,100,27.5,36,0,,,,
2025-08-14T14:41:40+00:00,79,100,27.5,36.2,0,,,,
2025-08-14T14:44:40+00:00,80,100,26.5,36.1,0,,,,
2025-08-14T14:47:40+00:00,81,100,26.5,35.8,0,,,,
2025-08-14T14:50:40+00:00,82,100,27,35.4,0,,,,
2025-08-14T14:53:40+00:00,83,100,27.5,35.4,0,,,,
2025-08-14T14:56:40+00:00,84,100,26,35.3,0,,,,
2025-08-14T14:59:40+00:00,85,100,26.5,35.3,0,,,,
2025-08-14T15:02:40+00:00,86,100,27,35.4,0,,,,
2025-08-14T15:05:40+00:00,87,100,28,35.3,0,,,,
2025-08-14T15:08:40+00:00,88,100,27,35.8,0,,,,
2025-08-14T15:11:40+00:00,89,100,27,35.8,0,,,,
2025-08-14T15:14:40+00:00,90,100,27.5,35.6,0,,,,
2025-08-14T15:17:40+00:00,91,100,27,35.6,0,,,,
2025-08-14T15:20:40+00:00,92,100,27,35.5,0,,,,
2025-08-14T15:23:40+00:00,93,100,27.5,35.5,0,,,,
2025-08-14T15:26:40+00:00,94,100,27.5,35.4,0,,,,
2025-08-14T15:29:40+00:00,95,100,28,35.4,0,,,,
2025-08-14T15:32:40+00:00,96,100,28.5,35.3,0,,,,
2025-08-14T15:35:40+00:00,97,100,27.5,35.1,0,,,,
2025-08-14T15:38:40+00:00,98,100,27,34.8,0,,,,
2025-08-14T15:41:40+00:00,99,100,27.5,34.8,0,,,,
2025-08-14T15:44:40+00:00,100,100,26.5,34.9,0,,,,
2025-08-14T15:47:40+00:00,101,100,27,34.6,0,,,,
2025-08-14T15:50:40+00:00,102,100,26,34.3,0,,,,
2025-08-14T15:53:40+00:00,103,100,26.5,34.2,0,,,,
2025-08-14T15:56:40+00:00,104,100,27,34.4,0,,,,
2025-08-14T15:59:40+00:00,105,100,27,34.5,0,,,,
2025-08-14T16:02:40+00:00,106,100,27,34.2,0,,,,
2025-08-14T16:05:40+00:00,107,100,27,34,0,,,,
2025-08-14T16:08:40+00:00,108,100,28,34.1,0,,,,
2025-08-14T16:11:40+00:00,109,100,27.5,33.8,0,,,,
2025-08-14T16:14:40+00:00,110,100,27.5,33.9,0,,,,
2025-08-14T16:17:40+00:00,111,100,27.5,33.6,0,,,,
2025-08-14T16:20:40+00:00,112,100,28.5,33.4,0,,,,
2025-08-14T16:23:40+00:00,113,100,28.5,33.3,0,,,,
2025-08-14T16:26:40+00:00,114,100,29,33.2,0,,,,
2025-08-14T16:29:40+00:00,115,100,30,33.1,0,,,,
2025-08-14T16:32:40+00:00,116,100,29.5,33.1,0,,,,
2025-08-14T16:35:40+00:00,117,100,29.5,33.1,0,,,,
2025-08-14T16:38:40+00:00,118,100,29,33,0,,,,
2025-08-14T16:41:40+00:00,119,100,29.5,33.1,0,,,,
2025-08-14T16:44:40+00:00,120,100,29.5,33.2,0,,,,
2025-08-14T16:47:40+00:00,121,100,30,33.2,0,,,,
2025-08-14T16:50:40+00:00,122,100,29.5,33,0,,,,
2025-08-14T16:53:40+00:00,123,100,30,32.7,0,,,,
2025-08-14T16:56:40+00:00,124,100,34,32.5,0,,,,
2025-08-14T16:59:40+00:00,125,100,35.5,31.9,0,,,,
2025-08-14T17:02:40+00:00,126,100,36,31.5,0,,,,
2025-08-14T17:05:40+00:00,127,100,36.5,31.3,0,,,,
2025-08-14T17:08:40+00:00,128,100,36.5,31,0,,,,
2025-08-14T17:11:40+00:00,129,100,36,30.7,0,,,,
2025-08-14T17:14:40+00:00,130,100,36.5,30.2,0,,,,
2025-08-14T17:17:40+00:00,131,100,37,30.1,0,,,,
2025-08-14T17:20:40+00:00,132,100,37,29.7,0,,,,
2025-08-14T17:23:40+00:00,133,100,37,29.7,0,,,,
2025-08-14T17:26:40+00:00,134,100,37,29.6,0,,,,
2025-08-14T17:29:40+00:00,135,100,37.5,29.3,0,,,,
2025-08-14T17:32:40+00:00,136,100,37.5,29.2,0,,,,
2025-08-14T17:35:40+00:00,137,100,37.5,29.1,0,,,,
2025-08-14T17:38:40+00:00,138,100,38,28.9,0,,,,
2025-08-14T17:41:40+00:00,139,100,37.5,28.9,0,,,,
2025-08-14T17:44:40+00:00,140,100,38,28.8,0,,,,
2025-08-14T17:47:40+00:00,141,100,38.5,28.7,0,,,,
2025-08-14T17:50:40+00:00,142,100,37.5,28.7,0,,,,
2025-08-14T17:53:40+00:00,143,100,38,28.7,0,,,,
2025-08-14T17:56:40+00:00,144,100,38,28.5,0,,,,
2025-08-14T17:59:40+00:00,145,100,37.5,28.6,0,,,,
2025-08-14T18:02:40+00:00,146,100,38,28.4,0,,,,
2025-08-14T18:05:40+00:00,147,100,37.5,28.3,0,,,,
2025-08-14T18:08:40+00:00,148,100,37.5,28.3,0,,,,
2025-08-14T18:11:40+00:00,149,100,37,28.1,0,,,,
2025-08-14T18:14:40+00:00,150,100,37,28,0,,,,
2025-08-14T18:17:40+00:00,151,100,37.5,28,0,,,,
2025-08-14T18:20:40+00:00,152,100,37.5,27.9,0,,,,
2025-08-14T18:23:40+00:00,153,100,37.5,27.7,0,,,,
2025-08-14T18:26:40+00:00,154,100,37.5,27.7,0,,,,
2025-08-14T18:29:40+00:00,155,100,38,27.6,0,,,,
2025-08-14T18:32:40+00:00,156,100,38,27.5,0,,,,
2025-08-14T18:35:40+00:00,157,100,38.5,27.4,0,,,,
2025-08-14T18:38:40+00:00,158,100,38.5,27.3,0,,,,
2025-08-14T18:41:40+00:00,159,100,39,27.2,0,,,,
2025-08-14T18:44:40+00:00,160,100,39,27.2,0,,,,
2025-08-14T18:47:40+00:00,161,100,39.5,27.2,0,,,,
2025-08-14T18:50:40+00:00,162,100,39.5,27,0,,,,
2025-08-14T18:53:40+00:00,163,100,40,27,0,,,,
2025-08-14T18:56:40+00:00,164,100,40.5,26.8,0,,,,
2025-08-14T18:59:40+00:00,165,100,40.5,26.7,0,,,,
2025-08-14T19:02:40+00:00,166,100,41,26.6,0,,,,
2025-08-14T19:05:40+00:00,167,100,41.5,26.3,0,,,,
2025-08-14T19:08:40+00:00,168,100,41.5,26.2,0,,,,
2025-08-14T19:11:40+00:00,169,100,42.5,26.1,0,,,,
2025-08-14T19:14:40+00:00,170,100,42.5,26,0,,,,
2025-08-14T19:17:40+00:00,171,100,42.5,25.8,0,,,,
2025-08-14T19:20:40+00:00,172,100,42.5,25.9,0,,,,
2025-08-14T19:23:40+00:00,173,100,42.5,25.9,0,,,,
2025-08-14T19:26:40+00:00,174,100,42.5,25.8,0,,,,
2025-08-14T19:29:40+00:00,175,100,42.5,25.8,0,,,,
2025-08-14T19:32:40+00:00,176,100,43,25.9,0,,,,
2025-08-14T19:35:40+00:00,177,100,43.5,26,0,,,,
2025-08-14T19:38:40+00:00,178,100,43.5,26,0,,,,
2025-08-14T19:41:40+00:00,179,100,44,25.9,0,,,,
2025-08-14T19:44:40+00:00,180,100,43,26,0,,,,
2025-08-14T19:47:40+00:00,181,100,42,26.1,0,,,,
2025-08-14T19:50:40+00:00,182,100,41.5,26,0,,,,
2025-08-14T19:53:40+00:00,183,100,42,26.1,0,,,,
2025-08-14T19:56:40+00:00,184,100,41.5,25.9,0,,,,
2025-08-14T19:59:40+00:00,185,100,41,25.9,0,,,,
2025-08-14T20:02:40+00:00,186,100,41,25.9,0,,,,
2025-08-14T20:05:40+00:00,187,100,40,25.8,0,,,,
2025-08-14T20:08:40+00:00,188,100,40,25.8,0,,,,
2025-08-14T20:11:40+00:00,189,100,39.5,25.7,0,,,,
2025-08-14T20:14:40+00:00,190,100,39,25.7,0,,,,
2025-08-14T20:17:40+00:00,191,100,41,25.5,0,,,,
2025-08-14T20:20:40+00:00,192,100,42.5,25.4,0,,,,
2025-08-14T20:23:40+00:00,193,100,42.5,25.3,0,,,,
2025-08-14T20:26:40+00:00,194,100,42,25.1,0,,,,
2025-08-14T20:29:40+00:00,195,100,42,25,0,,,,
2025-08-14T20:32:40+00:00,196,100,42.5,24.9,0,,,,
2025-08-14T20:35:40+00:00,197,100,43,24.8,0,,,,
2025-08-14T20:38:40+00:00,198,100,43.5,24.6,0,,,,
2025-08-14T20:41:40+00:00,199,100,45,24.5,0,,,,
2025-08-14T20:44:40+00:00,200,100,44,24.3,0,,,,
2025-08-14T20:47:40+00:00,201,100,44,24.2,0,,,,
2025-08-14T20:50:40+00:00,202,100,43.5,24.1,0,,,,
2025-08-14T20:53:40+00:00,203,100,45.5,24.2,0,,,,
2025-08-14T20:56:40+00:00,204,100,44.5,24.3,0,,,,
2025-08-14T20:59:40+00:00,205,100,43.5,24.4,0,,,,
2025-08-14T21:02:40+00:00,206,100,42.5,24.4,0,,,,
2025-08-14T21:05:40+00:00,207,100,43.5,24.3,0,,,,
2025-08-14T21:08:40+00:00,208,100,44.5,24,0,,,,
2025-08-14T21:11:40+00:00,209,100,45,23.9,0,,,,
2025-08-14T21:14:40+00:00,210,100,46,23.7,0,,,,
2025-08-14T21:17:40+00:00,211,100,48.5,23.7,0,,,,
2025-08-14T21:20:40+00:00,212,100,50.5,23.6,0,,,,
2025-08-14T21:23:40+00:00,213,100,55,23.4,0,,,,
2025-08-14T21:26:40+00:00,214,100,54,23.2,0,,,,
2025-08-14T21:29:40+00:00,215,100,55.5,23.2,0,,,,
2025-08-14T21:32:40+00:00,216,100,56.5,23.2,0,,,,
2025-08-14T21:35:40+00:00,217,100,58.5,23.2,0,,,,
2025-08-14T21:38:40+00:00,218,100,60,23.1,0,,,,
2025-08-14T21:41:40+00:00,219,100,60.5,22.9,0,,,,
2025-08-14T21:44:40+00:00,220,100,64,22.9,0,,,,
2025-08-14T21:47:40+00:00,221,100,64,22.9,0,,,,
2025-08-14T21:50:40+00:00,222,100,64,22.9,0,,,,
2025-08-14T21:53:40+00:00,223,100,64,22.8,0,,,,
2025-08-14T21:56:40+00:00,224,100,65.5,22.7,0,,,,
2025-08-14T21:59:40+00:00,225,100,67,22.7,0,,,,
2025-08-14T22:02:40+00:00,226,100,67.5,22.6,0,,,,
2025-08-14T22:05:40+00:00,227,100,67,22.5,0,,,,
2025-08-14T22:08:40+00:00,228,100,67,22.4,0,,,,
2025-08-14T22:11:40+00:00,229,100,66,22.3,0,,,,
2025-08-14T22:14:40+00:00,230,100,67,22.3,0,,,,
2025-08-14T22:17:40+00:00,231,100,68.5,22.2,0,,,,
2025-08-14T22:20:40+00:00,232,100,69,22.1,0,,,,
2025-08-14T22:23:40+00:00,233,100,69.5,21.8,0,,,,
2025-08-14T22:26:40+00:00,234,100,69.5,21.7,0,,,,
2025-08-14T22:29:40+00:00,235,100,70.5,21.6,0,,,,
2025-08-14T22:32:40+00:00,236,100,70.5,21.5,0,,,,
2025-08-14T22:35:40+00:00,237,100,67.5,21.7,0,,,,
2025-08-14T22:38:40+00:00,238,100,66.5,21.6,0,,,,
2025-08-14T22:41:40+00:00,239,100,64.5,21.7,0,,,,
2025-08-14T22:44:40+00:00,240,100,65,21.8,0,,,,
2025-08-14T22:47:40+00:00,241,100,63.5,21.7,0,,,,
2025-08-14T22:50:40+00:00,242,100,63.5,21.7,0,,,,
2025-08-14T22:53:40+00:00,243,100,64.5,21.5,0,,,,
2025-08-14T22:56:40+00:00,244,100,64,21.5,0,,,,
2025-08-14T22:59:40+00:00,245,100,64.5,21.4,0,,,,
2025-08-14T23:02:40+00:00,246,100,62.5,21.2,0,,,,
2025-08-14T23:05:40+00:00,247,100,61,21.2,0,,,,
2025-08-14T23:08:40+00:00,248,100,59.5,21.2,0,,,,
2025-08-14T23:11:40+00:00,249,100,59,21.4,0,,,,
2025-08-14T23:14:40+00:00,250,100,58.5,21.4,0,,,,
2025-08-14T23:17:40+00:00,251,100,58,21.4,0,,,,
2025-08-14T23:20:40+00:00,252,100,58,21.2,0,,,,
2025-08-14T23:23:40+00:00,253,100,58.5,21.2,0,,,,
2025-08-14T23:26:40+00:00,254,100,58,21.1,0,,,,
2025-08-14T23:29:40+00:00,255,100,57.5,21.2,0,,,,
2025-08-14T23:32:40+00:00,256,100,56.5,21.3,0,,,,
2025-08-14T23:35:39+00:00,257,100,56.5,21.3,0,,,,
2025-08-14T23:38:40+00:00,258,100,56.5,21.4,0,,,,
2025-08-14T23:41:39+00:00,259,100,56.5,21.3,0,,,,
2025-08-14T23:44:39+00:00,260,100,56.5,21.2,0,,,,
2025-08-14T23:47:39+00:00,261,100,56,21.4,0,,,,
2025-08-14T23:50:39+00:00,262,100,56.5,21.4,0,,,,
2025-08-14T23:53:39+00:00,263,100,56,21.3,0,,,,
2025-08-14T23:56:39+00:00,264,100,56,21.3,0,,,,
2025-08-14T23:59:39+00:00,265,100,55.5,21.3,0,,,,
2025-08-15T00:02:39+00:00,266,100,55.5,21.5,0,,,,
2025-08-15T00:05:39+00:00,267,100,55,21.5,0,,,,
2025-08-15T00:08:39+00:00,268,100,55,21.4,0,,,,
2025-08-15T00:11:39+00:00,269,100,55,21.3,0,,,,
2025-08-15T00:14:39+00:00,270,100,55.5,21.3,0,,,,
2025-08-15T00:17:39+00:00,271,100,56,21.3,0,,,,
2025-08-15T00:20:39+00:00,272,100,57,21.2,0,,,,
2025-08-15T00:23:39+00:00,273,100,57.5,21,0,,,,
2025-08-15T00:26:39+00:00,274,100,58,20.9,0,,,,
2025-08-15T00:29:39+00:00,275,100,57.5,20.8,0,,,,
2025-08-15T00:32:39+00:00,276,100,58,20.7,0,,,,
2025-08-15T00:35:39+00:00,277,100,58,20.8,0,,,,
2025-08-15T00:38:39+00:00,278,100,58.5,20.7,0,,,,
2025-08-15T00:41:39+00:00,279,100,58,20.8,0,,,,
2025-08-15T00:44:39+00:00,280,100,58.5,20.7,0,,,,
2025-08-15T00:47:39+00:00,281,100,59,20.7,0,,,,
2025-08-15T00:50:39+00:00,282,100,59.5,20.6,0,,,,
2025-08-15T00:53:39+00:00,283,100,60,20.5,0,,,,
2025-08-15T00:56:39+00:00,284,100,60.5,20.6,0,,,,
2025-08-15T00:59:39+00:00,285,100,60,20.5,0,,,,
2025-08-15T01:02:39+00:00,286,100,61,20.4,0,,,,
2025-08-15T01:05:39+00:00,287,100,61.5,20.3,0,,,,
2025-08-15T01:08:39+00:00,288,100,62,20.2,0,,,,
2025-08-15T01:11:39+00:00,289,100,61.5,20.3,0,,,,
2025-08-15T01:14:39+00:00,290,100,62.5,20.2,0,,,,
2025-08-15T01:17:39+00:00,291,100,63.5,20.1,0,,,,
2025-08-15T01:20:39+00:00,292,100,64,20,0,,,,
2025-08-15T01:23:39+00:00,293,100,64,20,0,,,,
2025-08-15T01:26:39+00:00,294,100,64.5,20.1,0,,,,
2025-08-15T01:29:39+00:00,295,100,65,19.9,0,,,,
2025-08-15T01:32:39+00:00,296,100,65.5,20,0,,,,
2025-08-15T01:35:39+00:00,297,100,66,20,0,,,,
2025-08-15T01:38:39+00:00,298,100,66,19.8,0,,,,
2025-08-15T01:41:39+00:00,299,100,66,19.9,0,,,,
2025-08-15T01:44:39+00:00,300,100,66,19.8,0,,,,
2025-08-15T01:47:39+00:00,301,100,66,19.7,0,,,,
2025-08-15T01:50:39+00:00,302,100,66,19.7,0,,,,
2025-08-15T01:53:39+00:00,303,100,66.5,19.7,0,,,,
2025-08-15T01:56:39+00:00,304,100,66,19.8,0,,,,
2025-08-15T01:59:39+00:00,305,100,64,19.8,0,,,,
2025-08-15T02:02:39+00:00,306,100,62.5,19.9,0,,,,
2025-08-15T02:05:39+00:00,307,100,62,20.1,0,,,,
2025-08-15T02:08:39+00:00,308,100,61.5,20.1,0,,,,
2025-08-15T02:11:39+00:00,309,100,61,20,0,,,,
2025-08-15T02:14:39+00:00,310,100,60.5,19.8,0,,,,
2025-08-15T02:17:39+00:00,311,100,62,19.9,0,,,,
2025-08-15T02:20:39+00:00,312,100,63.5,19.7,0,,,,
2025-08-15T02:23:39+00:00,313,100,63,19.6,0,,,,
2025-08-15T02:26:39+00:00,314,100,63,19.7,0,,,,
2025-08-15T02:29:39+00:00,315,100,62,19.7,0,,,,
2025-08-15T02:35:39+00:00,316,100,64,19.6,0,,,,
2025-08-15T02:38:39+00:00,317,100,64.5,19.5,0,,,,
2025-08-15T02:41:39+00:00,318,100,64.5,19.4,0,,,,
2025-08-15T02:44:39+00:00,319,100,65,19.4,0,,,,
2025-08-15T02:47:39+00:00,320,100,63,19.4,0,,,,
2025-08-15T02:53:39+00:00,321,100,60.5,19.8,0,,,,
2025-08-15T02:56:39+00:00,322,100,59.5,19.9,0,,,,
2025-08-15T02:59:39+00:00,323,100,58.5,20,0,,,,
2025-08-15T03:02:39+00:00,324,100,58,20.2,0,,,,
2025-08-15T03:05:39+00:00,325,100,58,20.2,0,,,,
2025-08-15T03:08:39+00:00,326,100,58,20.1,0,,,,
2025-08-15T03:11:39+00:00,327,100,58,20,0,,,,
2025-08-15T03:14:39+00:00,328,100,58,20.1,0,,,,
2025-08-15T03:17:39+00:00,329,100,58,20.1,0,,,,
2025-08-15T03:20:39+00:00,330,100,58,20.1,0,,,,
2025-08-15T03:23:39+00:00,331,100,58,20.1,0,,,,
2025-08-15T03:26:39+00:00,332,100,59,19.9,0,,,,
2025-08-15T03:29:39+00:00,333,100,60,20,0,,,,
2025-08-15T03:32:39+00:00,334,100,60.5,20,0,,,,
2025-08-15T03:35:39+00:00,335,100,60,19.9,0,,,,
2025-08-15T03:38:39+00:00,336,100,61,19.9,0,,,,
2025-08-15T03:41:39+00:00,337,100,61.5,19.9,0,,,,
2025-08-15T03:44:39+00:00,338,100,62,19.9,0,,,,
2025-08-15T03:47:39+00:00,339,100,62.5,19.8,0,,,,
2025-08-15T03:50:39+00:00,340,100,63.5,19.8,0,,,,
2025-08-15T03:53:39+00:00,341,100,64,19.7,0,,,,
2025-08-15T03:56:39+00:00,342,100,65,19.6,0,,,,
2025-08-15T03:59:39+00:00,343,100,65.5,19.5,0,,,,
2025-08-15T04:02:39+00:00,344,100,65,19.4,0,,,,
2025-08-15T04:05:39+00:00,345,100,65,19.4,0,,,,
2025-08-15T04:08:39+00:00,346,100,65,19.4,0,,,,
2025-08-15T04:11:39+00:00,347,100,65,19.4,0,,,,
2025-08-15T04:14:39+00:00,348,100,65,19.3,0,,,,
2025-08-15T04:17:39+00:00,349,100,65.5,19.2,0,,,,
2025-08-15T04:20:39+00:00,350,100,61.5,19.2,0,,,,
2025-08-15T04:23:39+00:00,351,100,60,19.4,0,,,,
2025-08-15T04:26:39+00:00,352,100,59.5,19.5,0,,,,
2025-08-15T04:29:39+00:00,353,100,58,19.7,0,,,,
2025-08-15T04:32:39+00:00,354,100,57.5,19.9,0,,,,
2025-08-15T04:35:39+00:00,355,100,57.5,19.9,0,,,,
2025-08-15T04:38:39+00:00,356,100,57,19.9,0,,,,
2025-08-15T04:41:39+00:00,357,100,57.5,19.9,0,,,,
2025-08-15T04:44:39+00:00,358,100,56.5,20,0,,,,
2025-08-15T04:47:39+00:00,359,100,56.5,20.1,0,,,,
2025-08-15T04:50:39+00:00,360,100,56.5,20.2,0,,,,
2025-08-15T04:56:39+00:00,361,100,56,20.2,0,,,,
2025-08-15T04:59:39+00:00,362,100,56,20.3,0,,,,
2025-08-15T05:02:39+00:00,363,100,56,20.3,0,,,,
2025-08-15T05:05:39+00:00,364,100,55.5,20.4,0,,,,
2025-08-15T05:08:39+00:00,365,100,55.5,20.5,0,,,,
2025-08-15T05:11:39+00:00,366,100,54.5,20.7,0,,,,
2025-08-15T05:14:39+00:00,367,100,54.5,20.9,0,,,,
2025-08-15T05:17:39+00:00,368,100,53.5,21.1,0,,,,
2025-08-15T05:20:39+00:00,369,100,53,21.3,0,,,,
2025-08-15T05:23:39+00:00,370,100,52,21.5,0,,,,
2025-08-15T05:26:39+00:00,371,100,52.5,21.7,0,,,,
2025-08-15T05:29:39+00:00,372,100,52,22,0,,,,
2025-08-15T05:32:39+00:00,373,100,50.5,22.3,0,,,,
2025-08-15T05:35:39+00:00,374,100,49.5,22.4,0,,,,
2025-08-15T05:38:39+00:00,375,100,49.5,22.6,0,,,,
2025-08-15T05:41:39+00:00,376,100,49,22.7,0,,,,
2025-08-15T05:44:39+00:00,377,100,48,22.9,0,,,,
2025-08-15T05:47:39+00:00,378,100,48.5,23,0,,,,
2025-08-15T05:50:39+00:00,379,100,47.5,23.1,0,,,,
2025-08-15T05:53:39+00:00,380,100,47.5,23.3,0,,,,
2025-08-15T05:56:39+00:00,381,100,47,23.6,0,,,,
2025-08-15T05:59:39+00:00,382,100,47,23.9,0,,,,
2025-08-15T06:02:39+00:00,383,100,45.5,24.2,0,,,,
2025-08-15T06:05:39+00:00,384,100,45,24.7,0,,,,
2025-08-15T06:08:39+00:00,385,100,44.5,25.2,0,,,,
2025-08-15T06:11:39+00:00,386,100,43.5,25.5,0,,,,
2025-08-15T06:14:39+00:00,387,100,44.5,26.2,0,,,,
2025-08-15T06:17:39+00:00,388,100,42.5,26.5,0,,,,
2025-08-15T06:20:39+00:00,389,100,41.5,27,0,,,,
2025-08-15T06:23:39+00:00,390,100,41.5,27.4,0,,,,
2025-08-15T06:26:39+00:00,391,100,41,27.8,0,,,,
2025-08-15T06:29:39+00:00,392,100,39.5,28.3,0,,,,
2025-08-15T06:32:39+00:00,393,100,40,28.8,0,,,,
2025-08-15T06:35:39+00:00,394,100,38.5,28.9,0,,,,
2025-08-15T06:38:39+00:00,395,100,38.5,28.8,0,,,,
2025-08-15T06:41:39+00:00,396,100,39,28.7,0,,,,
2025-08-15T06:44:39+00:00,397,100,37,28.8,0,,,,
2025-08-15T06:47:39+00:00,398,100,37.5,28.7,0,,,,
2025-08-15T06:50:39+00:00,399,100,38.5,28.9,0,,,,
2025-08-15T06:53:39+00:00,400,100,36,29.4,0,,,,
2025-08-15T06:56:39+00:00,401,100,36.5,29.5,0,,,,
2025-08-15T06:59:39+00:00,402,100,35.5,29.9,0,,,,
2025-08-15T07:02:39+00:00,403,100,35,30.4,0,,,,
2025-08-15T07:05:39+00:00,404,100,35,31,0,,,,
2025-08-15T07:08:39+00:00,405,100,35,31.2,0,,,,
2025-08-15T07:11:39+00:00,406,100,34,31.5,0,,,,
2025-08-15T07:14:39+00:00,407,100,31.5,31.9,0,,,,
2025-08-15T07:17:39+00:00,408,100,32,31.6,0,,,,
2025-08-15T07:20:39+00:00,409,100,33,31.5,0,,,,
2025-08-15T07:23:39+00:00,410,100,32.5,31.7,0,,,,
2025-08-15T07:26:39+00:00,411,100,31.5,32.2,0,,,,
2025-08-15T07:29:39+00:00,412,100,32,32.4,0,,,,
