created_at,entry_id,field1,field2,field3,field5,latitude,longitude,elevation,status
2025-08-05T18:26:05+00:00,148,100,53,24,0,,,,
2025-08-05T18:29:05+00:00,149,100,53,23.9,0,,,,
2025-08-05T18:32:05+00:00,150,100,53.5,23.9,0,,,,
2025-08-05T18:35:05+00:00,151,100,54,23.7,0,,,,
2025-08-05T18:38:05+00:00,152,100,54.5,23.7,0,,,,
2025-08-05T18:41:05+00:00,153,100,54.5,23.7,0,,,,
2025-08-05T18:44:05+00:00,154,100,55,23.5,0,,,,
2025-08-05T18:47:05+00:00,155,100,55,23.6,0,,,,
2025-08-05T18:50:05+00:00,156,100,55,23.3,0,,,,
2025-08-05T18:53:05+00:00,157,100,55.5,23.2,0,,,,
2025-08-05T18:56:05+00:00,158,100,55.5,23.2,0,,,,
2025-08-05T18:59:05+00:00,159,100,55.5,23.2,0,,,,
2025-08-05T19:02:05+00:00,160,100,55.5,23.1,0,,,,
2025-08-05T19:05:05+00:00,161,100,55.5,23.1,0,,,,
2025-08-05T19:08:05+00:00,162,100,55.5,22.9,0,,,,
2025-08-05T19:11:05+00:00,163,100,55.5,22.9,0,,,,
2025-08-05T19:14:05+00:00,164,100,56,22.8,0,,,,
2025-08-05T19:17:05+00:00,165,100,56.5,22.8,0,,,,
2025-08-05T19:20:05+00:00,166,100,56,22.7,0,,,,
2025-08-05T19:23:05+00:00,167,100,56,22.7,0,,,,
2025-08-05T19:26:05+00:00,168,100,56,22.5,0,,,,
2025-08-05T19:29:05+00:00,169,100,56,22.5,0,,,,
2025-08-05T19:32:05+00:00,170,100,56.5,22.5,0,,,,
2025-08-05T19:35:05+00:00,171,100,56.5,22.4,0,,,,
2025-08-05T19:38:05+00:00,172,100,56,22.2,0,,,,
2025-08-05T19:41:05+00:00,173,100,56,22.3,0,,,,
2025-08-05T19:44:05+00:00,174,100,55.5,22.3,0,,,,
2025-08-05T19:47:05+00:00,175,100,55.5,22.3,0,,,,
2025-08-05T19:50:05+00:00,176,100,55.5,22.3,0,,,,
2025-08-05T19:53:05+00:00,177,100,55.5,22.2,0,,,,
2025-08-05T19:56:05+00:00,178,100,55.5,22.2,0,,,,
2025-08-05T19:59:05+00:00,179,100,55.5,22.2,0,,,,
2025-08-05T20:02:05+00:00,180,100,55.5,22,0,,,,
2025-08-05T20:05:05+00:00,181,100,55.5,22.2,0,,,,
2025-08-05T20:08:05+00:00,182,100,55.5,22.1,0,,,,
2025-08-05T20:11:05+00:00,183,100,55.5,22,0,,,,
2025-08-05T20:14:05+00:00,184,100,56,22,0,,,,
2025-08-05T20:17:05+00:00,185,100,56,22,0,,,,
2025-08-05T20:20:05+00:00,186,100,56.5,21.9,0,,,,
2025-08-05T20:23:05+00:00,187,100,56.5,21.9,0,,,,
2025-08-05T20:26:05+00:00,188,100,57,21.9,0,,,,
2025-08-05T20:29:05+00:00,189,100,57,21.8,0,,,,
2025-08-05T20:32:05+00:00,190,100,57.5,21.7,0,,,,
2025-08-05T20:35:05+00:00,191,100,58,21.6,0,,,,
2025-08-05T20:38:05+00:00,192,100,57.5,21.4,0,,,,
2025-08-05T20:41:05+00:00,193,100,57.5,21.5,0,,,,
2025-08-05T20:44:05+00:00,194,100,57.5,21.5,0,,,,
2025-08-05T20:47:05+00:00,195,100,57.5,21.3,0,,,,
2025-08-05T20:50:05+00:00,196,100,58,21.3,0,,,,
2025-08-05T20:53:05+00:00,197,100,58,21.2,0,,,,
2025-08-05T20:56:05+00:00,198,100,58,21.3,0,,,,
2025-08-05T20:59:05+00:00,199,100,58,21.2,0,,,,
2025-08-05T21:02:05+00:00,200,100,57.5,21.2,0,,,,
2025-08-05T21:05:05+00:00,201,100,57.5,21.2,0,,,,
2025-08-05T21:08:05+00:00,202,100,57.5,21.1,0,,,,
2025-08-05T21:11:05+00:00,203,100,56,21,0,,,,
2025-08-05T21:14:05+00:00,204,100,55.5,21,0,,,,
2025-08-05T21:17:05+00:00,205,100,55,21,0,,,,
2025-08-05T21:20:05+00:00,206,100,54.5,21.1,0,,,,
2025-08-05T21:23:05+00:00,207,100,53.5,21.1,0,,,,
2025-08-05T21:26:05+00:00,208,100,54,21.1,0,,,,
2025-08-05T21:29:05+00:00,209,100,52,20.9,0,,,,
2025-08-05T21:32:05+00:00,210,100,51.5,21.1,0,,,,
2025-08-05T21:35:05+00:00,211,100,52,21.1,0,,,,
2025-08-05T21:38:05+00:00,212,100,51.5,21.1,0,,,,
2025-08-05T21:41:05+00:00,213,100,51,21,0,,,,
2025-08-05T21:44:05+00:00,214,100,50.5,21,0,,,,
2025-08-05T21:47:05+00:00,215,100,50.5,20.9,0,,,,
2025-08-05T21:50:05+00:00,216,100,51,20.9,0,,,,
2025-08-05T21:53:05+00:00,217,100,52,20.9,0,,,,
2025-08-05T21:56:05+00:00,218,100,52,20.9,0,,,,
2025-08-05T21:59:05+00:00,219,100,52.5,20.9,0,,,,
2025-08-05T22:02:04+00:00,220,100,53.5,20.8,0,,,,
2025-08-05T22:05:04+00:00,221,100,54.5,20.7,0,,,,
2025-08-05T22:08:05+00:00,222,100,54.5,20.6,0,,,,
2025-08-05T22:11:04+00:00,223,100,55.5,20.5,0,,,,
2025-08-05T22:14:04+00:00,224,100,55.5,20.4,0,,,,
2025-08-05T22:17:04+00:00,225,100,56,20.4,0,,,,
2025-08-05T22:20:04+00:00,226,100,56,20.5,0,,,,
2025-08-05T22:23:04+00:00,227,100,55.5,20.4,0,,,,
2025-08-05T22:26:04+00:00,228,100,55,20.4,0,,,,
2025-08-05T22:29:04+00:00,229,100,54.5,20.4,0,,,,
2025-08-05T22:32:04+00:00,230,100,54.5,20.3,0,,,,
2025-08-05T22:35:04+00:00,231,100,54,20.3,0,,,,
2025-08-05T22:38:04+00:00,232,100,54,20.3,0,,,,
2025-08-05T22:41:04+00:00,233,100,53.5,20.3,0,,,,
2025-08-05T22:44:04+00:00,234,100,53.5,20.3,0,,,,
2025-08-05T22:47:04+00:00,235,100,54,20.1,0,,,,
2025-08-05T22:50:04+00:00,236,100,54.5,20,0,,,,
2025-08-05T22:53:04+00:00,237,100,54.5,19.9,0,,,,
2025-08-05T22:56:04+00:00,238,100,54,19.9,0,,,,
2025-08-05T22:59:04+00:00,239,100,54,19.8,0,,,,
2025-08-05T23:02:04+00:00,240,100,53,19.7,0,,,,
2025-08-05T23:05:04+00:00,241,100,52.5,19.7,0,,,,
2025-08-05T23:08:04+00:00,242,100,52,19.7,0,,,,
2025-08-05T23:11:04+00:00,243,100,53,19.6,0,,,,
2025-08-05T23:14:04+00:00,244,100,52.5,19.6,0,,,,
2025-08-05T23:17:04+00:00,245,100,52,19.6,0,,,,
2025-08-05T23:20:04+00:00,246,100,51.5,19.5,0,,,,
2025-08-05T23:23:04+00:00,247,100,51.5,19.6,0,,,,
2025-08-05T23:26:04+00:00,248,100,51.5,19.6,0,,,,
2025-08-05T23:29:04+00:00,249,100,52,19.6,0,,,,
2025-08-05T23:32:04+00:00,250,100,51.5,19.5,0,,,,
2025-08-05T23:35:04+00:00,251,100,51,19.6,0,,,,
2025-08-05T23:38:04+00:00,252,100,51,19.5,0,,,,
2025-08-05T23:41:04+00:00,253,100,51.5,19.5,0,,,,
2025-08-05T23:44:04+00:00,254,100,51.5,19.4,0,,,,
2025-08-05T23:47:04+00:00,255,100,51.5,19.4,0,,,,
2025-08-05T23:50:04+00:00,256,100,51,19.4,0,,,,
2025-08-05T23:53:04+00:00,257,100,51,19.3,0,,,,
2025-08-05T23:56:04+00:00,258,100,50,19.3,0,,,,
2025-08-05T23:59:04+00:00,259,100,49.5,19.3,0,,,,
2025-08-06T00:02:04+00:00,260,100,49.5,19.4,0,,,,
2025-08-06T00:05:04+00:00,261,100,49.5,19.3,0,,,,
2025-08-06T00:08:04+00:00,262,100,50.5,19.3,0,,,,
2025-08-06T00:11:04+00:00,263,100,51,19.3,0,,,,
2025-08-06T00:14:04+00:00,264,100,50.5,19.2,0,,,,
2025-08-06T00:17:04+00:00,265,100,50.5,19.2,0,,,,
2025-08-06T00:20:04+00:00,266,100,51,19.2,0,,,,
2025-08-06T00:23:04+00:00,267,100,51.5,19.1,0,,,,
2025-08-06T00:26:04+00:00,268,100,51.5,19.1,0,,,,
2025-08-06T00:29:04+00:00,269,100,52.5,19,0,,,,
2025-08-06T00:32:04+00:00,270,100,52.5,18.9,0,,,,
2025-08-06T00:35:04+00:00,271,100,53.5,19,0,,,,
2025-08-06T00:38:04+00:00,272,100,53.5,19,0,,,,
2025-08-06T00:41:04+00:00,273,100,54,18.8,0,,,,
2025-08-06T00:44:04+00:00,274,100,54,18.8,0,,,,
2025-08-06T00:47:04+00:00,275,100,54,18.8,0,,,,
2025-08-06T00:50:04+00:00,276,100,54.5,18.7,0,,,,
2025-08-06T00:53:04+00:00,277,100,54,18.7,0,,,,
2025-08-06T00:56:04+00:00,278,100,54,18.6,0,,,,
2025-08-06T00:59:04+00:00,279,100,54,18.8,0,,,,
2025-08-06T01:02:04+00:00,280,100,54,18.7,0,,,,
2025-08-06T01:05:04+00:00,281,100,54,18.7,0,,,,
2025-08-06T01:08:04+00:00,282,100,53,18.8,0,,,,
2025-08-06T01:11:04+00:00,283,100,54,18.6,0,,,,
2025-08-06T01:14:04+00:00,284,100,54,18.5,0,,,,
2025-08-06T01:17:04+00:00,285,100,53,18.5,0,,,,
2025-08-06T01:20:04+00:00,286,100,52,18.5,0,,,,
2025-08-06T01:23:04+00:00,287,100,51.5,18.7,0,,,,
2025-08-06T01:26:04+00:00,288,100,52,18.6,0,,,,
2025-08-06T01:29:04+00:00,289,100,51.5,18.7,0,,,,
2025-08-06T01:32:04+00:00,290,100,51.5,18.7,0,,,,
2025-08-06T01:35:04+00:00,291,100,51.5,18.7,0,,,,
2025-08-06T01:38:04+00:00,292,100,52,18.7,0,,,,
2025-08-06T01:41:04+00:00,293,100,52.5,18.6,0,,,,
2025-08-06T01:44:04+00:00,294,100,52.5,18.6,0,,,,
2025-08-06T01:47:04+00:00,295,100,53,18.4,0,,,,
2025-08-06T01:50:04+00:00,296,100,53,18.4,0,,,,
2025-08-06T01:53:04+00:00,297,100,53,18.4,0,,,,
2025-08-06T01:56:04+00:00,298,100,53,18.5,0,,,,
2025-08-06T01:59:04+00:00,299,100,53,18.5,0,,,,
2025-08-06T02:02:04+00:00,300,100,53.5,18.4,0,,,,
2025-08-06T02:05:04+00:00,301,100,54,18.3,0,,,,
2025-08-06T02:08:04+00:00,302,100,54,18.4,0,,,,
2025-08-06T02:11:04+00:00,303,100,54,18.3,0,,,,
2025-08-06T02:14:04+00:00,304,100,54.5,18.4,0,,,,
2025-08-06T02:17:04+00:00,305,100,54,18.4,0,,,,
2025-08-06T02:20:04+00:00,306,100,54,18.4,0,,,,
2025-08-06T02:23:04+00:00,307,100,54,18.3,0,,,,
2025-08-06T02:26:04+00:00,308,100,54.5,18.4,0,,,,
2025-08-06T02:29:04+00:00,309,100,54.5,18.4,0,,,,
2025-08-06T02:32:04+00:00,310,100,54,18.4,0,,,,
2025-08-06T02:35:04+00:00,311,100,54,18.2,0,,,,
2025-08-06T02:38:04+00:00,312,100,53.5,18.4,0,,,,
2025-08-06T02:41:04+00:00,313,100,53.5,18.3,0,,,,
2025-08-06T02:44:04+00:00,314,100,54,18.3,0,,,,
2025-08-06T02:47:04+00:00,315,100,54,18.3,0,,,,
2025-08-06T02:50:04+00:00,316,100,54,18.3,0,,,,
2025-08-06T02:53:04+00:00,317,100,54.5,18.2,0,,,,
2025-08-06T02:56:04+00:00,318,100,54.5,18.3,0,,,,
2025-08-06T02:59:04+00:00,319,100,55,18.1,0,,,,
2025-08-06T03:02:04+00:00,320,100,55,18.1,0,,,,
2025-08-06T03:05:04+00:00,321,100,55.5,18,0,,,,
2025-08-06T03:08:04+00:00,322,100,55.5,18,0,,,,
2025-08-06T03:11:04+00:00,323,100,56,17.9,0,,,,
2025-08-06T03:14:04+00:00,324,100,56.5,18,0,,,,
2025-08-06T03:17:04+00:00,325,100,56.5,17.9,0,,,,
2025-08-06T03:20:04+00:00,326,100,56.5,17.9,0,,,,
2025-08-06T03:23:04+00:00,327,100,57,17.9,0,,,,
2025-08-06T03:26:04+00:00,328,100,57.5,17.8,0,,,,
2025-08-06T03:29:04+00:00,329,100,57,17.8,0,,,,
2025-08-06T03:32:04+00:00,330,100,57.5,17.7,0,,,,
2025-08-06T03:35:04+00:00,331,100,57,17.7,0,,,,
2025-08-06T03:38:04+00:00,332,100,57.5,17.7,0,,,,
2025-08-06T03:41:04+00:00,333,100,57.5,17.6,0,,,,
2025-08-06T03:44:04+00:00,334,100,57,17.7,0,,,,
2025-08-06T03:47:04+00:00,335,100,57,17.7,0,,,,
2025-08-06T03:50:04+00:00,336,100,56.5,17.7,0,,,,
2025-08-06T03:53:04+00:00,337,100,57,17.7,0,,,,
2025-08-06T03:56:04+00:00,338,100,56.5,17.7,0,,,,
2025-08-06T03:59:04+00:00,339,100,56.5,17.7,0,,,,
2025-08-06T04:02:04+00:00,340,100,56.5,17.7,0,,,,
2025-08-06T04:05:04+00:00,341,100,57,17.6,0,,,,
2025-08-06T04:08:04+00:00,342,100,57,17.6,0,,,,
2025-08-06T04:11:04+00:00,343,100,56.5,17.7,0,,,,
2025-08-06T04:14:04+00:00,344,100,57,17.8,0,,,,
2025-08-06T04:17:04+00:00,345,100,57,17.6,0,,,,
2025-08-06T04:20:04+00:00,346,100,57,17.6,0,,,,
2025-08-06T04:23:04+00:00,347,100,57,17.6,0,,,,
2025-08-06T04:26:04+00:00,348,100,57.5,17.5,0,,,,
2025-08-06T04:29:04+00:00,349,100,57.5,17.5,0,,,,
2025-08-06T04:32:04+00:00,350,100,57,17.5,0,,,,
2025-08-06T04:35:04+00:00,351,100,57,17.5,0,,,,
2025-08-06T04:38:04+00:00,352,100,57.5,17.4,0,,,,
2025-08-06T04:41:04+00:00,353,100,58,17.5,0,,,,
2025-08-06T04:44:04+00:00,354,100,58.5,17.4,0,,,,
2025-08-06T04:47:04+00:00,355,100,58.5,17.3,0,,,,
2025-08-06T04:50:04+00:00,356,100,58.5,17.3,0,,,,
2025-08-06T04:53:04+00:00,357,100,58,17.4,0,,,,
2025-08-06T04:56:04+00:00,358,100,58.5,17.4,0,,,,
2025-08-06T04:59:04+00:00,359,100,58.5,17.3,0,,,,
2025-08-06T05:02:04+00:00,360,100,58.5,17.4,0,,,,
2025-08-06T05:05:04+00:00,361,100,59,17.3,0,,,,
2025-08-06T05:08:04+00:00,362,100,58.5,17.4,0,,,,
2025-08-06T05:11:04+00:00,363,100,59,17.4,0,,,,
2025-08-06T05:14:04+00:00,364,100,58,17.4,0,,,,
2025-08-06T05:17:04+00:00,365,100,58,17.4,0,,,,
2025-08-06T05:20:04+00:00,366,100,58.5,17.4,0,,,,
2025-08-06T05:23:04+00:00,367,100,58,17.4,0,,,,
2025-08-06T05:26:04+00:00,368,100,58,17.4,0,,,,
2025-08-06T05:29:04+00:00,369,100,58,17.5,0,,,,
2025-08-06T05:32:04+00:00,370,100,58.5,17.6,0,,,,
2025-08-06T05:35:04+00:00,371,100,58.5,17.4,0,,,,
2025-08-06T05:38:04+00:00,372,100,60,17.4,0,,,,
2025-08-06T05:41:04+00:00,373,100,58.5,17.5,0,,,,
2025-08-06T05:44:04+00:00,374,100,58.5,17.4,0,,,,
2025-08-06T05:47:04+00:00,375,100,59,17.4,0,,,,
2025-08-06T05:50:04+00:00,376,100,59.5,17.4,0,,,,
2025-08-06T05:53:04+00:00,377,100,59,17.5,0,,,,
2025-08-06T05:56:04+00:00,378,100,59,17.5,0,,,,
2025-08-06T05:59:04+00:00,379,100,59.5,17.6,0,,,,
2025-08-06T06:02:04+00:00,380,100,59,17.7,0,,,,
2025-08-06T06:05:04+00:00,381,100,58.5,17.6,0,,,,
2025-08-06T06:08:04+00:00,382,100,58.5,17.6,0,,,,
2025-08-06T06:11:04+00:00,383,100,59.5,17.7,0,,,,
2025-08-06T06:14:04+00:00,384,100,59,17.8,0,,,,
2025-08-06T06:17:04+00:00,385,100,58.5,17.9,0,,,,
2025-08-06T06:20:04+00:00,386,100,58,18.1,0,,,,
2025-08-06T06:23:04+00:00,387,100,58,18.1,0,,,,
2025-08-06T06:26:04+00:00,388,100,57.5,18.2,0,,,,
2025-08-06T06:29:04+00:00,389,100,58,18.1,0,,,,
2025-08-06T06:32:04+00:00,390,100,57.5,18.2,0,,,,
2025-08-06T06:35:04+00:00,391,100,57.5,18.2,0,,,,
2025-08-06T06:38:04+00:00,392,100,59,18.3,0,,,,
2025-08-06T06:41:04+00:00,393,100,57.5,18.3,0,,,,
2025-08-06T06:44:04+00:00,394,100,57,18.6,0,,,,
2025-08-06T06:47:04+00:00,395,100,57,18.8,0,,,,
2025-08-06T06:50:04+00:00,396,100,57,18.9,0,,,,
2025-08-06T06:53:04+00:00,397,100,56,19.1,0,,,,
2025-08-06T06:56:04+00:00,398,100,55,19.2,0,,,,
2025-08-06T06:59:04+00:00,399,100,55,19.3,0,,,,
2025-08-06T07:02:04+00:00,400,100,55,19.3,0,,,,
2025-08-06T07:05:04+00:00,401,100,55,19.4,0,,,,
2025-08-06T07:08:04+00:00,402,100,54,19.7,0,,,,
2025-08-06T07:11:04+00:00,403,100,53,20.1,0,,,,
2025-08-06T07:14:04+00:00,404,100,53,20.2,0,,,,
2025-08-06T07:17:03+00:00,405,100,53.5,20.1,0,,,,
2025-08-06T07:20:04+00:00,406,100,53.5,20,0,,,,
2025-08-06T07:23:04+00:00,407,100,53.5,20.1,0,,,,
2025-08-06T07:26:04+00:00,408,100,53.5,20.2,0,,,,
2025-08-06T07:29:03+00:00,409,100,53,20.3,0,,,,
2025-08-06T07:32:03+00:00,410,100,53,20.2,0,,,,
2025-08-06T07:35:03+00:00,411,100,53.5,20.5,0,,,,
